From Previous KnowledgeID,To Current KnowledgeID,Count
Know_21,Know_242,9
Know_216,Know_242,9
Know_308,Know_242,9
Know_50,Know_176,9
Know_31,Know_318,9
Know_46,Know_218,9
Know_233,Know_218,9
Know_232,Know_218,9
Know_304,Know_218,9
Know_302,Know_218,9
Know_214,Know_218,9
Know_300,Know_218,9
Know_68,Know_93,9
Know_3,Know_93,9
Know_301,Know_93,9
Know_68,Know_10,9
Know_29,Know_10,9
Know_30,Know_10,9
Know_35,Know_10,9
Know_174,Know_65,9
Know_187,Know_184,9
Know_186,Know_184,9
Know_188,Know_184,9
Know_289,Know_184,9
Know_290,Know_184,9
Know_29,Know_330,9
Know_89,Know_50,9
Know_31,Know_50,9
Know_327,Know_54,9
Know_328,Know_54,9
Know_31,Know_321,9
Know_184,Know_183,9
Know_64,Know_183,9
Know_64,Know_152,9
Know_66,Know_99,9
Know_3,Know_99,9
Know_65,Know_99,9
Know_196,Know_277,9
Know_64,Know_277,9
Know_184,Know_277,9
Know_75,Know_77,9
Know_149,Know_147,9
Know_61,Know_86,9
Know_25,Know_86,9
Know_34,Know_86,9
Know_161,Know_86,9
Know_162,Know_86,9
Know_29,Know_245,9
Know_277,Know_335,9
Know_276,Know_335,9
Know_183,Know_335,9
Know_12,Know_335,9
Know_226,Know_335,9
Know_275,Know_335,9
Know_295,Know_35,9
Know_37,Know_35,9
Know_27,Know_35,9
Know_6,Know_35,9
Know_67,Know_35,9
Know_294,Know_35,9
Know_293,Know_35,9
Know_191,Know_2,9
Know_87,Know_2,9
Know_327,Know_55,9
Know_328,Know_55,9
Know_37,Know_90,9
Know_36,Know_90,9
Know_35,Know_90,9
Know_68,Know_90,9
Know_1,Know_90,9
Know_308,Know_90,9
Know_30,Know_158,9
Know_232,Know_221,9
Know_214,Know_221,9
Know_233,Know_221,9
Know_191,Know_221,9
Know_162,Know_23,9
Know_228,Know_23,9
Know_227,Know_23,9
Know_161,Know_23,9
Know_229,Know_23,9
Know_34,Know_23,9
Know_189,Know_23,9
Know_28,Know_61,9
Know_68,Know_61,9
Know_25,Know_61,9
Know_209,Know_301,9
Know_208,Know_301,9
Know_43,Know_301,9
Know_337,Know_268,9
Know_308,Know_268,9
Know_29,Know_268,9
Know_336,Know_268,9
Know_11,Know_268,9
Know_89,Know_60,9
Know_92,Know_60,9
Know_69,Know_60,9
Know_35,Know_60,9
Know_12,Know_60,9
Know_37,Know_60,9
Know_277,Know_327,9
Know_162,Know_327,9
Know_275,Know_327,9
Know_226,Know_327,9
Know_161,Know_327,9
Know_184,Know_327,9
Know_61,Know_327,9
Know_63,Know_327,9
Know_104,Know_327,9
Know_276,Know_327,9
Know_183,Know_327,9
Know_83,Know_56,9
Know_25,Know_56,9
Know_82,Know_56,9
Know_14,Know_56,9
Know_11,Know_53,9
Know_36,Know_289,9
Know_289,Know_196,9
Know_290,Know_196,9
Know_336,Know_273,9
Know_29,Know_273,9
Know_337,Know_273,9
Know_308,Know_273,9
Know_11,Know_273,9
Know_14,Know_303,9
Know_226,Know_36,9
Know_276,Know_36,9
Know_104,Know_36,9
Know_277,Know_36,9
Know_275,Know_36,9
Know_183,Know_36,9
Know_184,Know_36,9
Know_40,Know_36,9
Know_195,Know_87,9
Know_30,Know_87,9
Know_11,Know_87,9
Know_3,Know_42,9
Know_208,Know_325,9
Know_209,Know_325,9
Know_40,Know_161,9
Know_27,Know_161,9
Know_104,Know_71,9
Know_94,Know_71,9
Know_303,Know_131,9
Know_68,Know_131,9
Know_219,Know_230,9
Know_191,Know_230,9
Know_29,Know_333,9
Know_11,Know_79,9
Know_258,Know_11,9
Know_216,Know_11,9
Know_257,Know_11,9
Know_336,Know_272,9
Know_337,Know_272,9
Know_29,Know_272,9
Know_308,Know_272,9
Know_11,Know_272,9
Know_11,Know_271,9
Know_29,Know_271,9
Know_308,Know_271,9
Know_337,Know_271,9
Know_336,Know_271,9
Know_209,Know_347,9
Know_208,Know_347,9
Know_308,Know_266,9
Know_336,Know_266,9
Know_11,Know_266,9
Know_337,Know_266,9
Know_29,Know_266,9
Know_64,Know_159,9
Know_75,Know_308,9
Know_116,Know_108,9
Know_35,Know_13,9
Know_69,Know_13,9
Know_303,Know_31,9
Know_90,Know_31,9
Know_209,Know_324,9
Know_208,Know_324,9
Know_64,Know_276,9
Know_184,Know_276,9
Know_196,Know_276,9
Know_219,Know_75,9
Know_131,Know_51,9
Know_43,Know_51,9
Know_36,Know_290,9
Know_314,Know_64,9
Know_34,Know_64,9
Know_344,Know_64,9
Know_159,Know_64,9
Know_46,Know_102,9
Know_308,Know_240,9
Know_21,Know_240,9
Know_216,Know_240,9
Know_64,Know_153,9
Know_27,Know_162,9
Know_40,Know_162,9
Know_308,Know_149,9
Know_63,Know_149,9
Know_135,Know_149,9
Know_35,Know_149,9
Know_228,Know_244,9
Know_229,Know_244,9
Know_227,Know_244,9
Know_333,Know_63,9
Know_348,Know_63,9
Know_330,Know_63,9
Know_332,Know_63,9
Know_334,Know_63,9
Know_131,Know_63,9
Know_331,Know_63,9
Know_2,Know_337,9
Know_135,Know_337,9
Know_116,Know_109,9
Know_116,Know_107,9
Know_84,Know_3,9
Know_53,Know_3,9
Know_80,Know_3,9
Know_10,Know_3,9
Know_228,Know_3,9
Know_229,Know_3,9
Know_174,Know_3,9
Know_85,Know_3,9
Know_227,Know_3,9
Know_8,Know_3,9
Know_81,Know_3,9
Know_67,Know_3,9
Know_336,Know_82,9
Know_65,Know_82,9
Know_337,Know_82,9
Know_66,Know_82,9
Know_32,Know_82,9
Know_29,Know_332,9
Know_2,Know_336,9
Know_135,Know_336,9
Know_2,Know_248,9
Know_40,Know_248,9
Know_229,Know_248,9
Know_228,Know_248,9
Know_7,Know_248,9
Know_227,Know_248,9
Know_12,Know_229,9
Know_149,Know_144,9
Know_302,Know_40,9
Know_300,Know_40,9
Know_75,Know_40,9
Know_304,Know_40,9
Know_43,Know_130,9
Know_174,Know_66,9
Know_29,Know_331,9
Know_35,Know_310,9
Know_36,Know_310,9
Know_1,Know_310,9
Know_68,Know_310,9
Know_7,Know_225,9
Know_216,Know_241,9
Know_308,Know_241,9
Know_21,Know_241,9
Know_216,Know_243,9
Know_21,Know_243,9
Know_308,Know_243,9
Know_191,Know_182,9
Know_192,Know_182,9
Know_90,Know_38,9
Know_21,Know_38,9
Know_49,Know_38,9
Know_42,Know_116,9
Know_93,Know_116,9
Know_113,Know_116,9
Know_130,Know_296,9
Know_216,Know_296,9
Know_64,Know_12,9
Know_184,Know_12,9
Know_196,Know_12,9
Know_240,Know_89,9
Know_241,Know_89,9
Know_242,Know_89,9
Know_243,Know_89,9
Know_31,Know_190,9
Know_203,Know_190,9
Know_46,Know_190,9
Know_32,Know_8,9
Know_149,Know_145,9
Know_191,Know_217,9
Know_219,Know_217,9
Know_137,Know_217,9
Know_29,Know_217,9
Know_31,Know_15,9
Know_30,Know_15,9
Know_301,Know_15,9
Know_63,Know_328,9
Know_104,Know_328,9
Know_184,Know_328,9
Know_226,Know_328,9
Know_277,Know_328,9
Know_183,Know_328,9
Know_275,Know_328,9
Know_162,Know_328,9
Know_61,Know_328,9
Know_276,Know_328,9
Know_161,Know_328,9
Know_83,Know_46,9
Know_327,Know_46,9
Know_76,Know_46,9
Know_82,Know_46,9
Know_33,Know_46,9
Know_328,Know_46,9
Know_208,Know_323,9
Know_209,Know_323,9
Know_293,Know_104,9
Know_40,Know_104,9
Know_296,Know_104,9
Know_294,Know_104,9
Know_74,Know_104,9
Know_295,Know_104,9
Know_301,Know_98,9
Know_308,Know_98,9
Know_92,Know_117,9
Know_46,Know_249,9
Know_29,Know_249,9
Know_303,Know_249,9
Know_46,Know_189,9
Know_31,Know_189,9
Know_203,Know_189,9
Know_92,Know_309,9
Know_12,Know_227,9
Know_216,Know_234,9
Know_189,Know_29,9
Know_6,Know_29,9
Know_228,Know_29,9
Know_75,Know_29,9
Know_229,Know_29,9
Know_190,Know_29,9
Know_227,Know_29,9
Know_75,Know_7,9
Know_14,Know_135,9
Know_280,Know_265,9
Know_282,Know_265,9
Know_284,Know_265,9
Know_137,Know_265,9
Know_281,Know_265,9
Know_27,Know_32,9
Know_8,Know_32,9
Know_3,Know_9,9
Know_68,Know_9,9
Know_31,Know_320,9
Know_245,Know_21,9
Know_222,Know_21,9
Know_223,Know_21,9
Know_43,Know_21,9
Know_228,Know_69,9
Know_227,Know_69,9
Know_34,Know_69,9
Know_229,Know_69,9
Know_104,Know_112,9
Know_94,Know_112,9
Know_25,Know_209,9
Know_162,Know_209,9
Know_161,Know_209,9
Know_1,Know_92,9
Know_31,Know_322,9
Know_75,Know_25,9
Know_106,Know_25,9
Know_100,Know_25,9
Know_102,Know_25,9
Know_101,Know_25,9
Know_184,Know_25,9
Know_97,Know_25,9
Know_196,Know_25,9
Know_96,Know_25,9
Know_50,Know_175,9
Know_64,Know_14,9
Know_15,Know_14,9
Know_34,Know_14,9
Know_6,Know_14,9
Know_16,Know_14,9
Know_27,Know_14,9
Know_337,Know_14,9
Know_230,Know_14,9
Know_222,Know_14,9
Know_17,Know_14,9
Know_223,Know_14,9
Know_135,Know_14,9
Know_336,Know_14,9
Know_30,Know_157,9
Know_25,Know_34,9
Know_8,Know_216,9
Know_137,Know_216,9
Know_184,Know_226,9
Know_64,Know_226,9
Know_196,Know_226,9
Know_30,Know_17,9
Know_301,Know_17,9
Know_31,Know_17,9
Know_25,Know_208,9
Know_161,Know_208,9
Know_162,Know_208,9
Know_64,Know_275,9
Know_184,Know_275,9
Know_196,Know_275,9
Know_196,Know_168,9
Know_92,Know_168,9
Know_174,Know_168,9
Know_184,Know_168,9
Know_328,Know_168,9
Know_327,Know_168,9
Know_47,Know_44,9
Know_47,Know_45,9
Know_50,Know_48,9
Know_216,Know_74,9
Know_130,Know_74,9
Know_61,Know_137,9
Know_63,Know_137,9
Know_275,Know_137,9
Know_162,Know_137,9
Know_226,Know_137,9
Know_276,Know_137,9
Know_277,Know_137,9
Know_161,Know_137,9
Know_227,Know_247,9
Know_229,Know_247,9
Know_228,Know_247,9
Know_7,Know_247,9
Know_40,Know_247,9
Know_2,Know_247,9
Know_293,Know_105,9
Know_74,Know_105,9
Know_308,Know_105,9
Know_295,Know_105,9
Know_301,Know_105,9
Know_294,Know_105,9
Know_296,Know_105,9
Know_46,Know_236,9
Know_303,Know_236,9
Know_3,Know_236,9
Know_2,Know_215,9
Know_302,Know_37,9
Know_304,Know_37,9
Know_66,Know_37,9
Know_300,Know_37,9
Know_65,Know_37,9
Know_65,Know_1,9
Know_16,Know_1,9
Know_195,Know_1,9
Know_66,Know_1,9
Know_28,Know_1,9
Know_180,Know_1,9
Know_209,Know_1,9
Know_218,Know_1,9
Know_208,Know_1,9
Know_179,Know_1,9
Know_178,Know_1,9
Know_25,Know_57,9
Know_83,Know_57,9
Know_14,Know_57,9
Know_82,Know_57,9
Know_241,Know_47,9
Know_52,Know_47,9
Know_185,Know_47,9
Know_243,Know_47,9
Know_242,Know_47,9
Know_92,Know_47,9
Know_240,Know_47,9
Know_29,Know_270,9
Know_308,Know_270,9
Know_11,Know_270,9
Know_337,Know_270,9
Know_336,Know_270,9
Know_336,Know_267,9
Know_11,Know_267,9
Know_29,Know_267,9
Know_337,Know_267,9
Know_308,Know_267,9
Know_31,Know_346,9
Know_36,Know_228,8
Know_37,Know_228,8
Know_35,Know_228,8
Know_234,Know_228,8
Know_308,Know_228,8
Know_61,Know_314,8
Know_161,Know_314,8
Know_32,Know_314,8
Know_168,Know_314,8
Know_162,Know_314,8
Know_208,Know_207,8
Know_209,Know_207,8
Know_35,Know_191,8
Know_308,Know_191,8
Know_229,Know_246,8
Know_227,Know_246,8
Know_228,Know_246,8
Know_265,Know_246,8
Know_161,Know_344,8
Know_61,Know_344,8
Know_162,Know_344,8
Know_168,Know_344,8
Know_76,Know_30,8
Know_3,Know_263,8
Know_31,Know_146,8
Know_47,Know_146,8
Know_11,Know_146,8
Know_98,Know_20,8
Know_105,Know_20,8
Know_103,Know_20,8
Know_12,Know_43,8
Know_2,Know_27,8
Know_7,Know_27,8
Know_52,Know_27,8
Know_7,Know_177,8
Know_47,Know_269,8
Know_48,Know_269,8
Know_46,Know_73,8
Know_14,Know_179,8
Know_1,Know_179,8
Know_216,Know_223,8
Know_12,Know_6,8
Know_37,Know_6,8
Know_47,Know_6,8
Know_308,Know_6,8
Know_161,Know_334,8
Know_61,Know_334,8
Know_162,Know_334,8
Know_64,Know_334,8
Know_47,Know_210,8
Know_85,Know_52,8
Know_84,Know_52,8
Know_25,Know_52,8
Know_35,Know_52,8
Know_37,Know_16,8
Know_8,Know_16,8
Know_36,Know_16,8
Know_12,Know_16,8
Know_35,Know_16,8
Know_195,Know_88,8
Know_36,Know_88,8
Know_1,Know_311,8
Know_68,Know_311,8
Know_31,Know_174,8
Know_96,Know_110,8
Know_105,Know_110,8
Know_102,Know_110,8
Know_101,Know_110,8
Know_106,Know_110,8
Know_89,Know_110,8
Know_100,Know_110,8
Know_95,Know_110,8
Know_98,Know_110,8
Know_97,Know_110,8
Know_103,Know_110,8
Know_28,Know_41,8
Know_106,Know_111,8
Know_102,Know_111,8
Know_103,Know_111,8
Know_96,Know_111,8
Know_89,Know_111,8
Know_105,Know_111,8
Know_98,Know_111,8
Know_100,Know_111,8
Know_97,Know_111,8
Know_101,Know_111,8
Know_95,Know_111,8
Know_21,Know_235,8
Know_33,Know_242,8
Know_191,Know_242,8
Know_7,Know_176,8
Know_55,Know_318,8
Know_46,Know_318,8
Know_54,Know_318,8
Know_6,Know_195,8
Know_84,Know_195,8
Know_85,Know_195,8
Know_227,Know_93,8
Know_228,Know_93,8
Know_29,Know_93,8
Know_303,Know_93,8
Know_229,Know_93,8
Know_46,Know_93,8
Know_36,Know_10,8
Know_69,Know_10,8
Know_47,Know_10,8
Know_335,Know_184,8
Know_64,Know_330,8
Know_162,Know_330,8
Know_161,Know_330,8
Know_61,Know_330,8
Know_30,Know_50,8
Know_48,Know_50,8
Know_7,Know_54,8
Know_83,Know_54,8
Know_183,Know_54,8
Know_82,Know_54,8
Know_54,Know_321,8
Know_55,Know_321,8
Know_46,Know_321,8
Know_36,Know_339,8
Know_327,Know_339,8
Know_47,Know_339,8
Know_137,Know_339,8
Know_63,Know_183,8
Know_14,Know_251,8
Know_2,Know_251,8
Know_30,Know_150,8
Know_337,Know_99,8
Know_336,Know_99,8
Know_47,Know_99,8
Know_25,Know_99,8
Know_43,Know_129,8
Know_30,Know_151,8
Know_63,Know_277,8
Know_190,Know_193,8
Know_192,Know_193,8
Know_195,Know_193,8
Know_189,Know_193,8
Know_14,Know_180,8
Know_1,Know_180,8
Know_47,Know_147,8
Know_11,Know_147,8
Know_31,Know_147,8
Know_12,Know_86,8
Know_290,Know_335,8
Know_289,Know_335,8
Know_74,Know_35,8
Know_43,Know_35,8
Know_296,Know_35,8
Know_337,Know_2,8
Know_241,Know_2,8
Know_243,Know_2,8
Know_75,Know_2,8
Know_336,Know_2,8
Know_240,Know_2,8
Know_242,Know_2,8
Know_82,Know_55,8
Know_7,Know_55,8
Know_83,Know_55,8
Know_183,Know_55,8
Know_223,Know_220,8
Know_29,Know_220,8
Know_222,Know_220,8
Know_7,Know_220,8
Know_301,Know_90,8
Know_47,Know_90,8
Know_216,Know_221,8
Know_3,Know_62,8
Know_190,Know_23,8
Know_191,Know_23,8
Know_83,Know_61,8
Know_99,Know_61,8
Know_82,Know_61,8
Know_149,Know_61,8
Know_159,Know_61,8
Know_293,Know_301,8
Know_294,Know_301,8
Know_295,Know_301,8
Know_75,Know_301,8
Know_48,Know_268,8
Know_47,Know_268,8
Know_68,Know_60,8
Know_34,Know_60,8
Know_23,Know_60,8
Know_51,Know_60,8
Know_28,Know_60,8
Know_196,Know_56,8
Know_7,Know_56,8
Know_104,Know_56,8
Know_184,Know_56,8
Know_301,Know_56,8
Know_43,Know_148,8
Know_33,Know_142,8
Know_25,Know_142,8
Know_148,Know_142,8
Know_129,Know_142,8
Know_3,Know_53,8
Know_46,Know_53,8
Know_31,Know_53,8
Know_48,Know_273,8
Know_47,Know_273,8
Know_190,Know_36,8
Know_189,Know_36,8
Know_43,Know_36,8
Know_168,Know_36,8
Know_82,Know_87,8
Know_83,Know_87,8
Know_196,Know_87,8
Know_208,Know_87,8
Know_209,Know_87,8
Know_308,Know_87,8
Know_64,Know_87,8
Know_184,Know_87,8
Know_28,Know_42,8
Know_159,Know_161,8
Know_88,Know_161,8
Know_46,Know_80,8
Know_95,Know_71,8
Know_97,Know_71,8
Know_101,Know_71,8
Know_102,Know_71,8
Know_96,Know_71,8
Know_98,Know_71,8
Know_89,Know_71,8
Know_106,Know_71,8
Know_100,Know_71,8
Know_105,Know_71,8
Know_103,Know_71,8
Know_294,Know_28,8
Know_295,Know_28,8
Know_293,Know_28,8
Know_304,Know_131,8
Know_196,Know_131,8
Know_216,Know_131,8
Know_302,Know_131,8
Know_184,Know_131,8
Know_300,Know_131,8
Know_217,Know_131,8
Know_46,Know_230,8
Know_32,Know_230,8
Know_216,Know_230,8
Know_301,Know_230,8
Know_64,Know_333,8
Know_162,Know_333,8
Know_61,Know_333,8
Know_161,Know_333,8
Know_93,Know_252,8
Know_290,Know_11,8
Know_8,Know_11,8
Know_289,Know_11,8
Know_195,Know_11,8
Know_47,Know_272,8
Know_48,Know_272,8
Know_48,Know_271,8
Know_47,Know_271,8
Know_48,Know_266,8
Know_47,Know_266,8
Know_3,Know_261,8
Know_12,Know_49,8
Know_28,Know_49,8
Know_137,Know_159,8
Know_63,Know_159,8
Know_93,Know_308,8
Know_104,Know_308,8
Know_50,Know_308,8
Know_40,Know_308,8
Know_258,Know_308,8
Know_14,Know_308,8
Know_257,Know_308,8
Know_21,Know_308,8
Know_36,Know_13,8
Know_47,Know_13,8
Know_55,Know_31,8
Know_82,Know_31,8
Know_99,Know_31,8
Know_54,Know_31,8
Know_83,Know_31,8
Know_63,Know_276,8
Know_137,Know_75,8
Know_221,Know_75,8
Know_14,Know_178,8
Know_1,Know_178,8
Know_135,Know_51,8
Know_85,Know_51,8
Know_84,Know_51,8
Know_38,Know_64,8
Know_99,Know_64,8
Know_189,Know_64,8
Know_190,Know_64,8
Know_25,Know_64,8
Know_28,Know_64,8
Know_216,Know_102,8
Know_302,Know_102,8
Know_40,Know_102,8
Know_300,Know_102,8
Know_217,Know_102,8
Know_304,Know_102,8
Know_191,Know_240,8
Know_33,Know_240,8
Know_208,Know_84,8
Know_1,Know_84,8
Know_209,Know_84,8
Know_3,Know_262,8
Know_159,Know_162,8
Know_88,Know_162,8
Know_21,Know_181,8
Know_14,Know_181,8
Know_40,Know_181,8
Know_65,Know_149,8
Know_66,Know_149,8
Know_216,Know_222,8
Know_191,Know_244,8
Know_135,Know_63,8
Know_7,Know_63,8
Know_69,Know_63,8
Know_34,Know_63,8
Know_38,Know_63,8
Know_189,Know_63,8
Know_190,Know_63,8
Know_192,Know_194,8
Know_189,Know_194,8
Know_190,Know_194,8
Know_195,Know_194,8
Know_1,Know_337,8
Know_40,Know_337,8
Know_14,Know_250,8
Know_2,Know_250,8
Know_3,Know_259,8
Know_312,Know_3,8
Know_9,Know_3,8
Know_310,Know_3,8
Know_46,Know_81,8
Know_64,Know_332,8
Know_61,Know_332,8
Know_161,Know_332,8
Know_162,Know_332,8
Know_40,Know_336,8
Know_1,Know_336,8
Know_35,Know_229,8
Know_234,Know_229,8
Know_37,Know_229,8
Know_308,Know_229,8
Know_36,Know_229,8
Know_209,Know_85,8
Know_208,Know_85,8
Know_1,Know_85,8
Know_31,Know_144,8
Know_47,Know_144,8
Know_11,Know_144,8
Know_183,Know_40,8
Know_294,Know_40,8
Know_234,Know_40,8
Know_295,Know_40,8
Know_293,Know_40,8
Know_12,Know_348,8
Know_64,Know_348,8
Know_61,Know_348,8
Know_276,Know_348,8
Know_162,Know_348,8
Know_226,Know_348,8
Know_161,Know_348,8
Know_29,Know_348,8
Know_183,Know_348,8
Know_275,Know_348,8
Know_102,Know_130,8
Know_100,Know_130,8
Know_89,Know_130,8
Know_14,Know_130,8
Know_97,Know_130,8
Know_101,Know_130,8
Know_106,Know_130,8
Know_96,Know_130,8
Know_301,Know_130,8
Know_61,Know_331,8
Know_161,Know_331,8
Know_162,Know_331,8
Know_64,Know_331,8
Know_37,Know_310,8
Know_12,Know_310,8
Know_191,Know_241,8
Know_33,Know_241,8
Know_191,Know_243,8
Know_33,Know_243,8
Know_198,Know_182,8
Know_3,Know_260,8
Know_81,Know_38,8
Know_137,Know_38,8
Know_43,Know_12,8
Know_63,Know_12,8
Know_8,Know_12,8
Know_37,Know_12,8
Know_33,Know_89,8
Know_43,Know_89,8
Know_54,Know_190,8
Know_40,Know_190,8
Know_6,Know_190,8
Know_55,Know_190,8
Know_11,Know_39,8
Know_30,Know_39,8
Know_31,Know_39,8
Know_12,Know_8,8
Know_308,Know_8,8
Know_89,Know_8,8
Know_11,Know_145,8
Know_31,Know_145,8
Know_47,Know_145,8
Know_209,Know_206,8
Know_208,Know_206,8
Know_223,Know_217,8
Know_222,Know_217,8
Know_35,Know_15,8
Know_37,Know_15,8
Know_8,Know_15,8
Know_12,Know_15,8
Know_21,Know_15,8
Know_36,Know_15,8
Know_90,Know_46,8
Know_183,Know_46,8
Know_1,Know_104,8
Know_148,Know_143,8
Know_129,Know_143,8
Know_25,Know_143,8
Know_33,Know_143,8
Know_11,Know_98,8
Know_30,Know_117,8
Know_302,Know_249,8
Know_304,Know_249,8
Know_300,Know_249,8
Know_295,Know_103,8
Know_74,Know_103,8
Know_296,Know_103,8
Know_294,Know_103,8
Know_293,Know_103,8
Know_40,Know_189,8
Know_55,Know_189,8
Know_54,Know_189,8
Know_6,Know_189,8
Know_36,Know_227,8
Know_37,Know_227,8
Know_35,Know_227,8
Know_234,Know_227,8
Know_308,Know_227,8
Know_31,Know_234,8
Know_68,Know_234,8
Know_219,Know_29,8
Know_327,Know_29,8
Know_328,Know_29,8
Know_286,Know_265,8
Know_88,Know_32,8
Know_228,Know_32,8
Know_229,Know_32,8
Know_13,Know_32,8
Know_67,Know_32,8
Know_227,Know_32,8
Know_309,Know_32,8
Know_99,Know_32,8
Know_29,Know_9,8
Know_69,Know_9,8
Know_92,Know_136,8
Know_54,Know_320,8
Know_55,Know_320,8
Know_46,Know_320,8
Know_2,Know_237,8
Know_87,Know_21,8
Know_92,Know_21,8
Know_75,Know_21,8
Know_223,Know_69,8
Know_252,Know_69,8
Know_222,Know_69,8
Know_75,Know_69,8
Know_101,Know_112,8
Know_89,Know_112,8
Know_100,Know_112,8
Know_105,Know_112,8
Know_98,Know_112,8
Know_102,Know_112,8
Know_97,Know_112,8
Know_106,Know_112,8
Know_96,Know_112,8
Know_95,Know_112,8
Know_103,Know_112,8
Know_185,Know_209,8
Know_289,Know_209,8
Know_191,Know_209,8
Know_198,Know_209,8
Know_290,Know_209,8
Know_47,Know_92,8
Know_46,Know_322,8
Know_55,Know_322,8
Know_54,Know_322,8
Know_177,Know_25,8
Know_42,Know_25,8
Know_176,Know_25,8
Know_61,Know_25,8
Know_175,Know_25,8
Know_20,Know_25,8
Know_7,Know_175,8
Know_208,Know_14,8
Know_184,Know_14,8
Know_209,Know_14,8
Know_83,Know_14,8
Know_82,Know_14,8
Know_196,Know_14,8
Know_54,Know_34,8
Know_55,Know_34,8
Know_301,Know_216,8
Know_191,Know_231,8
Know_68,Know_231,8
Know_14,Know_226,8
Know_7,Know_226,8
Know_63,Know_226,8
Know_35,Know_17,8
Know_37,Know_17,8
Know_21,Know_17,8
Know_36,Know_17,8
Know_8,Know_17,8
Know_12,Know_17,8
Know_191,Know_208,8
Know_198,Know_208,8
Know_185,Know_208,8
Know_289,Know_208,8
Know_290,Know_208,8
Know_63,Know_275,8
Know_57,Know_168,8
Know_135,Know_168,8
Know_56,Know_168,8
Know_99,Know_168,8
Know_75,Know_44,8
Know_75,Know_45,8
Know_38,Know_67,8
Know_2,Know_238,8
Know_241,Know_48,8
Know_76,Know_48,8
Know_243,Know_48,8
Know_242,Know_48,8
Know_240,Know_48,8
Know_37,Know_137,8
Know_191,Know_137,8
Know_67,Know_137,8
Know_11,Know_105,8
Know_92,Know_68,8
Know_93,Know_68,8
Know_8,Know_68,8
Know_217,Know_236,8
Know_68,Know_236,8
Know_40,Know_236,8
Know_304,Know_236,8
Know_216,Know_236,8
Know_300,Know_236,8
Know_302,Know_236,8
Know_2,Know_239,8
Know_25,Know_215,8
Know_21,Know_37,8
Know_61,Know_37,8
Know_161,Know_37,8
Know_168,Know_37,8
Know_162,Know_37,8
Know_43,Know_37,8
Know_102,Know_1,8
Know_17,Know_1,8
Know_52,Know_1,8
Know_297,Know_1,8
Know_15,Know_1,8
Know_184,Know_57,8
Know_7,Know_57,8
Know_104,Know_57,8
Know_301,Know_57,8
Know_196,Know_57,8
Know_99,Know_47,8
Know_79,Know_47,8
Know_104,Know_47,8
Know_90,Know_47,8
Know_48,Know_270,8
Know_47,Know_270,8
Know_48,Know_267,8
Know_47,Know_267,8
Know_46,Know_346,8
Know_55,Know_346,8
Know_54,Know_346,8
Know_30,Know_122,7
Know_92,Know_122,7
Know_23,Know_207,7
Know_51,Know_207,7
Know_86,Know_207,7
Know_184,Know_207,7
Know_30,Know_126,7
Know_92,Know_126,7
Know_12,Know_191,7
Know_36,Know_191,7
Know_37,Know_191,7
Know_214,Know_246,7
Know_219,Know_246,7
Know_216,Know_30,7
Know_67,Know_30,7
Know_8,Know_30,7
Know_90,Know_30,7
Know_55,Know_146,7
Know_54,Know_146,7
Know_32,Know_146,7
Know_46,Know_146,7
Know_131,Know_146,7
Know_221,Know_219,7
Know_243,Know_219,7
Know_220,Know_219,7
Know_241,Know_219,7
Know_89,Know_219,7
Know_240,Know_219,7
Know_12,Know_219,7
Know_242,Know_219,7
Know_25,Know_43,7
Know_35,Know_43,7
Know_41,Know_43,7
Know_36,Know_43,7
Know_37,Know_43,7
Know_12,Know_27,7
Know_217,Know_177,7
Know_14,Know_177,7
Know_68,Know_177,7
Know_1,Know_177,7
Know_31,Know_269,7
Know_7,Know_179,7
Know_32,Know_304,7
Know_29,Know_304,7
Know_92,Know_127,7
Know_30,Know_127,7
Know_220,Know_223,7
Know_92,Know_124,7
Know_30,Know_124,7
Know_195,Know_6,7
Know_183,Know_6,7
Know_28,Know_6,7
Know_185,Know_6,7
Know_63,Know_334,7
Know_335,Know_334,7
Know_196,Know_52,7
Know_337,Know_52,7
Know_184,Know_52,7
Know_336,Know_52,7
Know_8,Know_224,7
Know_66,Know_88,7
Know_12,Know_88,7
Know_52,Know_88,7
Know_57,Know_88,7
Know_65,Know_88,7
Know_56,Know_88,7
Know_29,Know_326,7
Know_66,Know_326,7
Know_30,Know_326,7
Know_65,Know_326,7
Know_35,Know_311,7
Know_36,Know_311,7
Know_37,Know_311,7
Know_12,Know_311,7
Know_29,Know_174,7
Know_54,Know_174,7
Know_46,Know_174,7
Know_135,Know_174,7
Know_55,Know_174,7
Know_130,Know_110,7
Know_29,Know_41,7
Know_20,Know_33,7
Know_79,Know_33,7
Know_130,Know_111,7
Know_56,Know_83,7
Know_57,Know_83,7
Know_2,Know_83,7
Know_190,Know_83,7
Know_11,Know_235,7
Know_191,Know_235,7
Know_36,Know_242,7
Know_37,Know_242,7
Know_35,Know_242,7
Know_68,Know_176,7
Know_217,Know_176,7
Know_1,Know_176,7
Know_14,Know_176,7
Know_36,Know_318,7
Know_48,Know_318,7
Know_29,Know_318,7
Know_191,Know_195,7
Know_2,Know_195,7
Know_210,Know_195,7
Know_302,Know_93,7
